#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
        47.0        23.5  374.102173  103.247627    1.575171    5.330384    5.010957     1.46351
        48.0        24.0  372.591766  103.912766    2.275122    4.839446    5.403069    0.283608
        49.0        24.5  373.363708  104.442474    1.678035    4.284008    3.542524    0.157384
        50.0        25.0  372.025818  104.510849    1.590844    6.677763    4.729667   -1.925416
        51.0        25.5  373.930237  103.783669    1.565977     2.79511     7.55729   -0.614206
        52.0        26.0         nan         nan         nan         nan         nan         nan
        53.0        26.5  373.245331  104.620811    1.568153    5.831343    5.280648   -0.088115
        54.0        27.0  372.871979  104.490158    2.947227   10.444884    7.227544   -0.605766
        55.0        27.5  372.777985  104.624443    2.423331    6.276568     8.08504   -1.167877
        56.0        28.0  373.097107  105.068375    2.706259   15.613621    6.157232    3.285638
        57.0        28.5   372.41037  105.807701    3.213852    9.397846    7.612907     0.64243
        58.0        29.0  373.442108  104.410904    2.437915    7.033377    8.948606    2.031037
        59.0        29.5  373.058167  105.703438    3.472055    9.267811   13.703842    0.074589
        60.0        30.0  373.303741  105.027763     2.50214    7.247987   14.315484   -3.360625
        61.0        30.5  372.089783  106.831535    2.695107    9.043788    8.863419    1.813031
        62.0        31.0  372.232605  105.598793    2.680336   12.103889    9.553871   -0.134524
        63.0        31.5  372.289703   107.11116    3.313751    7.766214    9.215418    0.364344
        64.0        32.0  372.219543  105.807877    2.201116    6.774577    10.42985    -1.04561
        65.0        32.5  372.111237  106.460106    3.139742    8.107848   12.215406   -0.837518
        66.0        33.0  372.348694  106.277977    3.724403    7.797072   11.322636    1.217605
        67.0        33.5  372.906006  106.046371    2.405443   11.923552    9.369126   -1.947921
        68.0        34.0  372.209717  106.275139    2.695957    5.700897   13.018046    1.322283
        69.0        34.5  372.525177   106.58165     2.84207    9.554121    7.115755   -0.847563
        70.0        35.0  371.615753  106.914429    3.772661   13.116443   10.637242    3.506925
        71.0        35.5  371.199188  105.723862    3.095596   19.373602   12.354795    2.730833
        72.0        36.0  371.010773  106.132683    2.758593    6.439719   10.030972   -0.741942
        73.0        36.5  369.249847  105.598991    2.279238   18.016432    7.088405     -0.0068
        74.0        37.0  369.839386  106.050079    1.526076    8.469664    8.892494   -3.766902
        75.0        37.5  371.375092  105.688477    2.128424    7.218197    5.156251    0.186329
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000153.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
