#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
        37.0        18.5  414.243073   48.988056    1.095294    2.650346    3.094503    0.179097
        38.0        19.0         nan         nan         nan         nan         nan         nan
        39.0        19.5  415.600403   47.807957    1.134083    3.447851     10.0385    0.494071
        40.0        20.0         nan         nan         nan         nan         nan         nan
        41.0        20.5  415.297516   48.169514     1.57595    4.642273    6.705395     0.81613
        42.0        21.0  416.717926   49.347717     2.13082    6.168626    6.125278    0.689706
        43.0        21.5  418.341095   49.086151    2.618636    5.580802    6.939524    0.010087
        44.0        22.0  416.747101   48.706982    2.125357    6.709862    6.299097    -1.51263
        45.0        22.5  416.464844     48.6656    3.124105    6.469028   12.007503   -1.541915
        46.0        23.0  417.931976   48.228302    2.848308   10.504788    12.15087   -5.246657
        47.0        23.5  418.516144   48.598949    4.488004    10.92964   20.035547    1.014939
        48.0        24.0  418.200012   48.732616    2.936486   16.379202   10.706114     3.33126
        49.0        24.5  416.737274   49.344143    4.004108   14.764359   14.374926   -1.694221
        50.0        25.0  417.702209   48.526558    2.675048   14.685198    6.553211   -3.279298
        51.0        25.5  418.593842   49.412655    2.377916    7.780592   13.514697     0.77665
        52.0        26.0  419.584473   49.163429    3.935198    8.528353   15.144404    0.324823
        53.0        26.5  419.657196   48.724449    3.538775   11.461959   14.108951    1.500515
        54.0        27.0  417.851868   48.734287    3.820065    9.551854   13.225489    1.806913
        55.0        27.5  418.072083   49.471245    5.779433   13.560864   21.570498   -1.112275
        56.0        28.0  418.277802   49.370419     4.81237   12.156322   13.359932    0.824506
        57.0        28.5  417.751556   48.943794    6.422143   18.792706   14.070951   -0.756105
        58.0        29.0  417.323212   48.898327    5.813903   15.841342   12.490955    0.725526
        59.0        29.5   417.50174   49.055363    6.437239   15.479202   20.476536   -0.076627
        60.0        30.0  418.704224   49.412815    6.409562   36.126564   17.013914   -3.316555
        61.0        30.5  417.211517   49.307476    7.012802   16.299547   26.827368    0.470486
        62.0        31.0  417.331024   49.086262    6.353769   24.036385   20.477097     3.25807
        63.0        31.5  417.342102   49.113079    4.590874   12.758835   14.269426     2.51999
        64.0        32.0  417.169128   49.622868    7.786365   21.248037   21.571819    5.312047
        65.0        32.5  417.898102   49.023766    7.361116    18.99654   22.609072    3.233681
        66.0        33.0  417.520996   49.633602    7.113258   19.111732   23.110542    3.197594
        67.0        33.5  418.408875   49.413967     6.74157   13.953696    26.73539    2.122541
        68.0        34.0  419.578125   49.749985     5.82823   13.476662   16.282612    0.764387
        69.0        34.5  419.411499   49.413773    7.853763   24.668406   20.743225     3.86599
        70.0        35.0  420.970673   49.757778    5.859608   25.785921   12.697789    3.651549
        71.0        35.5  419.918915   49.455547    7.455087   22.308598   17.306145    4.001383
        72.0        36.0  419.211578   49.594948    6.214796   16.382427   20.174885    0.913605
        73.0        36.5  417.350769   50.418762    4.670829   19.460718   14.687453    1.012846
        74.0        37.0  418.754944   49.937489    3.836052    10.23599    13.22081    1.249018
        75.0        37.5  419.794373   49.068951     1.48097   14.218687   22.639673    5.982626
        76.0        38.0   419.10437    49.43705    1.288833   11.155642    11.38947   -3.884651
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000135.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
