#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       164.0        82.0  313.020538   89.863632    1.055328   13.103898    3.222307    1.128854
       165.0        82.5         nan         nan         nan         nan         nan         nan
       166.0        83.0  316.437073   90.583298    1.522455   15.864132     7.69327   -0.754225
       167.0        83.5  314.304932    88.69474    2.013307    9.750844    5.032864    -2.24457
       168.0        84.0  315.794067   88.831848    2.310719    5.790631    6.229641    0.025806
       169.0        84.5  316.247345   88.458313    2.869516   14.412971    7.997773   -2.514152
       170.0        85.0  314.047546   88.913895    2.090518    7.252028    5.335638   -1.518885
       171.0        85.5  314.782867    90.30584    2.519015    7.009607    6.266214    -0.33458
       172.0        86.0  314.297333   88.721619    2.212201    9.024376    4.643026    -0.04187
       173.0        86.5  315.471283   90.843521    2.191995   14.422367    6.294579   -0.262422
       174.0        87.0  314.889252   88.381302     1.67965    7.246008   11.172747    0.485875
       175.0        87.5  314.094696   87.613693    1.804416    9.746656    22.19046   -1.279777
       176.0        88.0  315.003235   89.266357    2.620034    9.736111    6.934917    -2.22523
       177.0        88.5  313.960358   89.387207    1.260883     5.49084    2.506166    0.240128
       178.0        89.0  315.049927   89.023262    1.485354   19.829756    3.396613   -0.479359
       179.0        89.5  313.973145   89.025909    3.160329   11.532538    8.036426   -1.799629
       180.0        90.0  313.868774   88.203232    3.789509   11.624557   10.100679   -0.674235
       181.0        90.5  313.354675   89.057617     3.25128   12.797174   10.857576   -2.177126
       182.0        91.0  314.108765   88.668541     3.21808   19.539589   21.081348   -8.879934
       183.0        91.5  313.418701   88.210228    3.796617   15.168523   12.083721    0.724475
       184.0        92.0   312.87851   89.201134    2.311023    10.45322   18.131252   -3.363399
       185.0        92.5  313.391235    89.94117    3.135962   34.192875    7.931043   -3.985807
       186.0        93.0  314.166168   89.086212    3.902196   20.857925   10.703884   -3.102746
       187.0        93.5  313.035675    89.23423     3.85108   12.173297   10.007223    1.182639
       188.0        94.0  315.072784   89.492111    2.810345   13.992594    7.688831   -3.507169
       189.0        94.5  314.089752   88.401909    3.061613   20.282213    6.009599    2.675221
       190.0        95.0  314.596344   89.044243    4.604577   11.143721   15.258846    0.193135
       191.0        95.5  314.919281   88.316193    3.788668   29.250233    7.002312    2.233638
       192.0        96.0  314.070587   88.995857    6.556404   24.671436   12.874224   -2.029089
       193.0        96.5   314.66394   89.901909    3.375058   19.465208    9.769618   -4.574647
       194.0        97.0  314.877838   89.014664     2.49648   24.268307   13.143684   -3.093714
       195.0        97.5  314.570953   90.208565    3.796096   23.769499   13.103148   -9.943283
       196.0        98.0  314.484558   88.815773    4.140234   16.238207   11.627993   -0.498402
       197.0        98.5  314.730377   88.962303    3.284136    26.75877   13.072178   -5.664732
       198.0        99.0  314.184509   89.168343    3.507456   13.095184   10.708051    1.080604
       199.0        99.5  314.100189    89.28759    3.927008   16.767431   10.471593     2.30816
       200.0       100.0  314.243591   89.304329    4.641651   13.091502   10.257959   -0.100946
       201.0       100.5  314.152161   88.897034     5.31412   20.679684   18.845648    2.307039
       202.0       101.0  314.247681   89.381584    3.536671    20.16201    9.037024    0.657818
       203.0       101.5  313.968292   88.982971     4.67135   17.350246   11.618128    1.450386
       204.0       102.0  314.946289   89.346786    3.185696   15.403601   13.397393    0.681861
       205.0       102.5  315.061371   88.143311    4.356532   34.304916   10.227811   -4.622734
       206.0       103.0  314.642822   89.070671    3.796928   10.015556   10.319874   -2.310632
       207.0       103.5   313.68338   88.523483    5.732849   31.511461   13.808513   -3.151635
       208.0       104.0   314.43808   88.305458    4.549375   13.809717   12.119009   -0.003744
       209.0       104.5  314.129517   88.953926    4.690336   12.954266   13.380606    2.298841
       210.0       105.0  313.031006   89.714867    4.365485   23.420023   21.318447   -6.440485
       211.0       105.5  314.286804    89.10144    4.252774   19.202217    9.297338    1.748654
       212.0       106.0  314.647705   89.111618    3.758668   16.127016    9.181544   -3.084523
       213.0       106.5  315.555267   88.815948    3.651212    9.385738   11.382507    -1.13903
       214.0       107.0  315.320343   89.229187    2.872338   21.214115     7.15958   -0.204757
       215.0       107.5  313.958282   91.802231    2.098475   10.755894   13.542661   -4.263649
       216.0       108.0  315.402313   89.783867    1.414119    10.00072   20.992401   -7.316082
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000308.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
