#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       340.0       170.0   212.84903   45.803387    0.865138    2.213664    1.106774   -0.040437
       341.0       170.5         nan         nan         nan         nan         nan         nan
       342.0       171.0   213.85466   52.526554    1.600947    4.752268    3.289464    0.845648
       343.0       171.5   214.42775   52.658291    2.374962    4.405029    7.868971    0.518099
       344.0       172.0         nan         nan         nan         nan         nan         nan
       345.0       172.5  212.028442   52.853085    1.939588    5.370839   10.228454   -2.924429
       346.0       173.0  212.007599   51.008083    1.147932    1.789504     3.90126    0.422178
       347.0       173.5  212.707794   52.543415    2.478656    6.630661    8.400164    0.561507
       348.0       174.0         nan         nan         nan         nan         nan         nan
       349.0       174.5  212.410339   53.292496    3.228343   10.064528   14.971872   -6.169207
       350.0       175.0  214.012451   51.434566    3.116961    9.458844    7.232714   -0.545887
       351.0       175.5  212.691193   52.243668     1.75168    3.228581    4.749834    0.000982
       352.0       176.0  213.212067   52.310791    2.202272     4.66608     5.05921   -0.091924
       353.0       176.5  212.607666    53.23912     2.41449    5.158041    6.564766     0.69537
       354.0       177.0  212.917618   53.094345    2.575028    4.959992    9.352837    0.422242
       355.0       177.5  213.836456   53.078884    3.567571    7.741761    9.685494    0.998195
       356.0       178.0  213.352417    52.45787    2.360548    6.321627   11.431224   -2.246779
       357.0       178.5   214.01268   51.722298    2.133189    7.469177   10.342402   -3.872589
       358.0       179.0  214.055054   52.938255    2.502501    5.310112    8.678684    0.620866
       359.0       179.5  213.010025   53.065769    1.928169    5.468831    4.973691   -1.428779
       360.0       180.0  214.025528   53.525917    2.128772    6.390148    3.893885    0.685473
       361.0       180.5  212.416245   53.131374    3.638401    7.435554   17.406086   -2.372194
       362.0       181.0  212.668701   52.392235    3.146622    6.496058    9.974281   -1.289636
       363.0       181.5  213.207153    52.13501    3.878949    9.231803   10.975159   -1.884604
       364.0       182.0  213.171417   52.578972     1.91853    5.292466    6.781856    0.138867
       365.0       182.5  210.944168   52.508457    3.284239    9.516665    7.694742     0.94291
