#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
         0.0         0.0  316.103424   87.620277    3.790874    15.14787    8.084463    -1.62407
         1.0         0.5   317.63385   88.522346    5.000285   13.993075   13.266137    0.675824
         2.0         1.0  316.004547   87.696846    2.902464   10.435484    6.740876   -1.600379
         3.0         1.5  315.919434   88.718002    3.699602   11.555853    8.192922    1.304277
         4.0         2.0  314.531921   86.929077     3.53966    16.07888    8.255428   -4.167058
         5.0         2.5  316.422638   88.549904    3.200114    9.423573    7.768973   -1.507822
         6.0         3.0  316.829987   88.630684    5.643524   21.034199   10.762326    2.137984
         7.0         3.5  316.447479   89.098206    3.309032    8.840628    8.859893    0.745914
         8.0         4.0  315.187531   88.155563    2.950456    8.905782    5.133632   -0.303394
         9.0         4.5  315.937073   88.933792    3.074269      6.8836    7.317251    0.549451
        10.0         5.0  315.838623   88.458626    1.846139    3.461953    6.900109   -0.767763
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000022.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
