#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       463.0       231.5  140.971588  120.255241    1.902194    4.251342    3.263442   -0.439444
       464.0       232.0  141.195572  121.456169     3.36436   10.658172   13.642591    5.550405
       465.0       232.5  140.268631  119.962547    1.286601    1.899778    2.151487   -0.383917
       466.0       233.0  139.950974  120.762733    2.424253    5.376561    4.024037   -1.064258
       467.0       233.5         nan         nan         nan         nan         nan         nan
       468.0       234.0  141.560181   122.15715    3.957295    16.31168   23.082064   11.803073
       469.0       234.5  141.008392  121.265419      3.6694   11.040698    8.845456    3.054628
       470.0       235.0  140.299881  121.151505    2.632682    7.614298   10.289269    3.752258
       471.0       235.5  141.302292  121.407875    6.724205   24.935833   14.607525    4.766811
       472.0       236.0  141.379898  122.187241    5.783455   25.158571   16.031441    7.154086
       473.0       236.5         nan         nan         nan         nan         nan         nan
       474.0       237.0  141.241653  121.500061    2.587153    7.692149    5.837776    2.684214
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_001115.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
