#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
      170.0       85.0  29.010447  55.615318   1.665794   3.248212   3.726451   0.395916
      171.0       85.5  30.997856  55.738869    1.11323    1.73331   5.696431  -0.368634
      172.0       86.0  30.875229  55.904381   1.437885   2.001158   2.910451  -0.142099
      173.0       86.5   32.81813  54.323227   1.001521   1.866331   1.811386  -0.140283
      174.0       87.0  32.285805  55.659103   1.831803   3.277139   4.760542   0.379429
      175.0       87.5        nan        nan        nan        nan        nan        nan
      176.0       88.0  31.794395  55.413071    1.77748   5.011816   4.249553  -0.555709
      177.0       88.5        nan        nan        nan        nan        nan        nan
      178.0       89.0  31.609537  56.012096   1.334048   2.692282   3.412631  -0.079016
      179.0       89.5  31.366768  55.667881   1.973039   4.607648   5.359916   0.903961
      180.0       90.0  32.461658  55.251133   1.817853   3.498702   4.041481   0.528082
      181.0       90.5  32.404274  55.211517   3.209783   6.120507   6.332534   0.142487
      182.0       91.0  31.925785   55.72369   2.250923   3.834264   5.723057   0.198546
      183.0       91.5  31.644367   55.67234   2.690427   5.744777   6.438653   0.490061
      184.0       92.0  32.765533  55.848213   1.704482   2.899175   4.019703   0.578211
      185.0       92.5  31.662342   56.34425   2.566951   4.904439   6.655428  -0.546222
      186.0       93.0  32.693356  55.648788   2.252404     4.3074   8.307637  -0.437052
      187.0       93.5  32.059738  56.027809   2.914787   6.140618   7.432178  -1.467885
      188.0       94.0   31.50395  55.057449   2.080109   4.489889   5.687867  -0.403721
      189.0       94.5  31.908117  55.425972   3.159526   8.381948  12.300228  -1.081706
      190.0       95.0  30.978518  55.530598    3.26948   6.081179  15.011257   0.471231
      191.0       95.5  32.003674  55.625717   4.224163   9.773474   9.672216   0.377435
      192.0       96.0  30.118174  56.154408   2.387958    4.85436   8.149666  -1.271203
      193.0       96.5  32.506512  56.136951   4.076779  11.068153  13.332962  -2.649484
      194.0       97.0  33.664268  55.925255   4.570021  11.436927  11.073193  -0.483025
      195.0       97.5  32.622169  55.452591   2.873343   5.836215   9.012332   0.482522
      196.0       98.0  32.967907  55.802544   4.343396  10.569803  10.362893  -0.354359
      197.0       98.5  32.401154  55.951824     4.2287   9.733824   17.28747   2.747972
      198.0       99.0  34.190517  55.067944    5.09726  11.273395   15.16228  -1.126219
      199.0       99.5  32.883583  55.624329    4.27259  13.883759  11.698782  -2.573343
      200.0      100.0  32.106071  55.988171   3.439815   6.419564  13.598757   0.756014
      201.0      100.5  31.210052  56.136383   3.067667  12.997505   8.172106  -0.326905
      202.0      101.0  33.141918  56.025684   4.615671  12.154742  12.371752  -2.245699
      203.0      101.5  34.267326  55.298756   4.746903  13.099853  16.043621  -1.283987
      204.0      102.0   35.53326  55.784695   2.742471   7.210841   6.248631  -1.332871
      205.0      102.5  35.885277  56.268623   3.088843   9.144508   6.576404  -0.324169
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000324.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
