#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       330.0       165.0  393.449554  100.275185    0.983913    3.047563    1.498487    0.516486
       331.0       165.5         nan         nan         nan         nan         nan         nan
       332.0       166.0  396.998718   99.552078    1.181102    2.550591    1.979974   -0.245964
       333.0       166.5   399.89447    98.89991    1.466334    2.507868    6.047249    1.338945
       334.0       167.0         nan         nan         nan         nan         nan         nan
       335.0       167.5  397.971039   99.381241    1.698457    4.231031    3.860937    0.644977
       336.0       168.0  397.894714   99.977333    2.420552    5.277533    5.631282    0.419322
       337.0       168.5  396.690002   99.813034    3.500438    8.329131    12.07133   -0.034985
       338.0       169.0  399.471222  100.342903    2.277265    4.585613    7.192842   -0.397589
       339.0       169.5  399.309326    99.79995    3.970874   11.581197    8.604769     0.85782
       340.0       170.0  398.483093   99.530479    4.142051   11.105755    8.969172    0.813923
       341.0       170.5  397.333069    99.90052    2.897789    6.885513    6.935016    1.905144
       342.0       171.0  396.961456   99.398735    3.956625    9.252318   10.542104   -0.011779
       343.0       171.5  396.350403   99.704781    5.653186   17.208338   13.594204    0.207924
       344.0       172.0  396.071594   99.508247    4.578793   11.930098   13.769069    2.017111
       345.0       172.5  396.390747   99.191284    4.573745   11.057928   10.373602    1.758393
       346.0       173.0  396.153351   99.443481    5.663867   13.549279   12.396694    0.209874
       347.0       173.5  395.343536   99.681259    5.369624   13.469836   12.591482   -0.376673
       348.0       174.0   396.49762   99.448341    4.327135   12.056202   11.439817    2.940493
       349.0       174.5  396.833496   99.387245    6.808283   22.057129   12.266912   -0.984817
       350.0       175.0  396.558319   99.587143    5.922327   16.954527    14.95032    3.486637
       351.0       175.5  396.631775   99.131248    6.328437   14.068296   15.891685    0.660454
       352.0       176.0  396.832031   100.12558    7.929657   16.079063   20.720329    1.476567
       353.0       176.5  397.069183   99.543533    7.401197   19.468102   17.340828    1.602156
       354.0       177.0  396.921204  100.078041    6.787472   19.023287   12.566589   -0.021971
       355.0       177.5  397.574554   99.672302    8.579779   20.243893   20.154499    2.490117
       356.0       178.0  398.293488    99.46769     5.80705   14.679892   13.189621    1.352939
       357.0       178.5  398.978058    99.80336    6.214115   20.511894   11.693374    1.442752
       358.0       179.0  398.880493   99.636589    7.607212   25.580666   16.542311    6.176397
       359.0       179.5  398.943787    99.72937    7.901091   24.364958   18.217636   -2.513735
       360.0       180.0  399.033173   99.649788    5.302156   12.610655   14.428035    0.031469
       361.0       180.5  398.134247   99.692589    8.145505   20.705364   20.602806    2.590856
       362.0       181.0  398.589844   99.475784    6.990366   18.841131   19.039419   -1.730828
       363.0       181.5  397.543365   99.517273    9.871164   31.790724   26.420391    6.535838
       364.0       182.0  398.194763    99.69706    9.283807   24.021805   21.544064   -1.174461
       365.0       182.5  397.489349    99.68544    9.890371   21.845537   31.012669   -3.277971
       366.0       183.0  398.041168   99.427628    10.21172   26.428825   22.412264   -1.361638
       367.0       183.5  397.250732   99.914375    6.988459   16.267345    18.48904    1.468161
       368.0       184.0  397.296997   99.243179    8.160549   16.291149    22.70315    0.341074
       369.0       184.5  396.791656   98.356209   10.481474   31.766338   24.932266   -4.512064
       370.0       185.0   396.71051   98.946716    9.045042   20.291088   23.530006    0.267397
       371.0       185.5   396.47052   99.164795    8.794674   24.934469   24.030796    5.500155
       372.0       186.0   396.50238   99.254349   12.146648   30.171494   36.634167    1.504323
       373.0       186.5         nan         nan         nan         nan         nan         nan
       374.0       187.0  396.496887   100.26265    5.065482   14.732399   11.819991   -0.502181
       375.0       187.5  396.700165   99.416191    2.301299    5.291066    4.655222   -0.100657
       376.0       188.0         nan         nan         nan         nan         nan         nan
       377.0       188.5  400.552795   99.997505    1.211398     2.10422    2.595853    0.154972
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000728.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
