#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
         0.0         0.0   47.628807  136.712982    3.732428    9.270063     10.6673   -0.570822
         1.0         0.5   46.287121  136.674942    3.129951     8.93241    7.908614    1.479833
         2.0         1.0   45.963409   135.96225    2.867058    7.177983   14.177432    1.291531
         3.0         1.5   43.743198  135.076157    3.960981   12.242998   18.922972    4.688229
         4.0         2.0   45.010803  135.489471    2.874828     7.43935    11.83869    2.233207
         5.0         2.5   43.787292  131.983459    2.789208   15.463823     6.22666   -2.743809
         6.0         3.0   46.145649  134.928253    3.663716    15.19888    8.532845   -1.158716
         7.0         3.5   44.925018  130.507889    3.098329   11.642295    9.221538   -2.149079
         8.0         4.0    46.31131  130.520355    4.008687   12.354445    8.888133    2.325453
         9.0         4.5   44.377663   130.03978    3.162884    6.917426   11.428265   -0.115874
        10.0         5.0   43.127171  130.856598    1.932671    5.785807    3.817029    0.533624
        11.0         5.5         nan         nan         nan         nan         nan         nan
        12.0         6.0   44.287834  129.362946    3.264473    7.486327    9.612205   -0.722936
        13.0         6.5   45.138226  130.454605     3.80582   11.491055    9.477738    -2.02027
        14.0         7.0   45.383942  130.149673    2.119082    4.432903    5.519071    0.382041
        15.0         7.5   45.477211  129.855072    5.327063   12.884583   14.336616   -0.723762
        16.0         8.0   44.515732  130.030777    3.871994    7.689127   14.072647    0.470315
        17.0         8.5   44.247555  129.379822    3.479021   10.696164    7.435294     0.59888
        18.0         9.0   45.177189  130.364304    4.142856   12.921547   11.082127    0.559474
        19.0         9.5   43.501656   130.30043    3.674468    8.348988   13.595668    1.828835
        20.0        10.0   43.570377  130.848404    4.210604   12.190216   11.269297   -1.479676
        21.0        10.5   43.700901  130.158096    4.136679    9.562244   13.409458    0.825069
        22.0        11.0   44.935703  130.431076    4.646193   11.779579   15.644308    0.341163
        23.0        11.5   44.760071   130.32872    3.381811      6.4822   13.468173    0.267781
        24.0        12.0   43.816055  130.336746    7.469796   18.511896   24.033718     0.66967
        25.0        12.5   46.092197  130.171967    4.604457    9.528923    14.14069    0.248077
        26.0        13.0   46.801666  131.125092    6.238472   13.329652   22.548656    0.529911
        27.0        13.5    44.90963  130.656418    5.630602   15.422935   11.597976    0.461513
        28.0        14.0   43.225807  130.704819    4.733939   12.171269    12.49443    0.310047
        29.0        14.5   44.848251  130.516052    7.390814   17.748447   19.522503    0.907448
        30.0        15.0   47.078903  130.481567    6.960203   18.743454   19.887463    2.623896
        31.0        15.5   47.590179  130.688522    5.916249   13.794552   17.338263    3.133533
        32.0        16.0   46.354309  130.378067    5.834555   15.460219   13.323889     0.96909
        33.0        16.5   47.507576  130.327484    7.274771   15.634489   22.198469   -0.937772
        34.0        17.0   45.874367  130.139908     7.05658   13.980141   21.731251   -0.047723
        35.0        17.5   45.864727  130.399323    6.359661   18.180798   16.921738   -0.175034
        36.0        18.0    47.41964  130.241776     7.08673   15.425043   20.235027   -0.543879
        37.0        18.5   44.111839  130.308151     6.20268   15.005269   14.527699    1.831234
        38.0        19.0   47.772335  130.753357    7.349709   18.356916   17.871786    0.142486
        39.0        19.5   44.652805  130.507751    6.086128   15.581334   19.342186    1.409552
        40.0        20.0   44.487263   130.50647    6.883552   17.671265   18.574419   -2.725523
        41.0        20.5   44.724621  130.941086    6.332873   16.187656   16.981829   -1.716188
        42.0        21.0   46.845089   130.18013    6.053418   12.587568   24.212749     1.43064
        43.0        21.5   44.776436  130.778946    4.809144   10.089528   17.153917   -0.909608
        44.0        22.0   45.069397   129.98909    2.643815    5.869428    4.851286   -0.043864
        45.0        22.5   44.788998  130.113327     3.04286   11.986729    5.491084   -0.011879
        46.0        23.0   42.644253  131.907669    1.819703    4.263352    5.917194    1.765403
        47.0        23.5         nan         nan         nan         nan         nan         nan
        48.0        24.0   38.443409   131.98645    0.994823    2.240932    2.297496    0.344606
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000043.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
