#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
         0.0         0.0  444.100067   88.733498    3.323789    8.782718    7.645257   -0.033085
         1.0         0.5  442.946228   87.832771    1.783547    5.616697    6.000741   -0.575411
         2.0         1.0  442.756165   86.847992      2.0286    7.447226    4.011642   -1.166257
         3.0         1.5  443.243774   87.457596    2.306077    6.520094    5.623305    0.330195
         4.0         2.0  443.919434   87.461052    2.427279    7.332573    5.707914     0.80575
         5.0         2.5   444.58017   87.047523    3.157306   12.537434    6.397794   -1.653773
         6.0         3.0  443.419189   88.672379    2.110195    6.754804    5.061815    0.591983
         7.0         3.5  444.107635   88.114601     3.07483    7.133461   10.736465    0.246057
         8.0         4.0  443.535614    87.60762    1.991536     7.39625    6.715994   -2.351446
         9.0         4.5      442.75   87.554276    2.283964    6.313657    8.413485    2.328293
        10.0         5.0  442.262146   88.226265    1.015041     2.25312    2.681035    0.446083
        11.0         5.5  443.422119    87.48288    2.092603    5.785624    5.776512   -1.269524
        12.0         6.0   442.62146   86.344963    2.721132    9.059256    8.431665   -2.443137
        13.0         6.5  442.676208   83.043976    2.207357   11.203876    3.783501   -0.775275
        14.0         7.0  442.888702   85.058586     1.96746    8.372452     5.50552   -1.446505
        15.0         7.5         nan         nan         nan         nan         nan         nan
        16.0         8.0  443.347473   84.953377    2.888539    8.086132    6.715849   -0.732387
        17.0         8.5  441.883301   86.224823    2.526284    9.626266    4.843707   -0.617027
        18.0         9.0  443.750244   85.567932    2.976737   14.399304    9.624628   -5.014744
        19.0         9.5  443.303528   83.952484    2.084643    7.219673    13.09276   -4.611934
        20.0        10.0         nan         nan         nan         nan         nan         nan
        21.0        10.5  443.700745    86.05674    2.308975    8.217539    6.928964   -3.615589
        22.0        11.0  443.949768   86.599472     2.83559    8.218094   12.335248   -1.160002
        23.0        11.5  443.195526   86.990593    2.109548    6.000255   10.837432   -3.906951
        24.0        12.0  440.764984   87.713799    2.133202    8.072982    4.215998    0.724866
        25.0        12.5         nan         nan         nan         nan         nan         nan
        26.0        13.0  443.242798   86.653664    2.409938    5.099943      7.0047   -1.521032
        27.0        13.5  442.525024    87.23127    1.220106    2.758986    6.488082   -1.301105
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000024.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
