#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
      382.0      191.0    0.53146  92.031631   0.359167   0.687277   0.484197   0.247383
      383.0      191.5   0.530707  91.908989   0.877728   2.206245   0.642274   0.107001
      384.0      192.0   0.691509  91.917496   0.767187   1.045352   0.558366  -0.005359
      385.0      192.5        nan        nan        nan        nan        nan        nan
      386.0      193.0   0.710578  91.433777   0.949564   2.178793   0.697185   0.088644
      387.0      193.5   0.615392  90.346977   0.992659   3.410375   0.635279  -0.134199
      388.0      194.0   0.474364  90.990295   0.385696   0.530347   0.244286   0.032604
      389.0      194.5   0.483683  90.969093   0.616817   0.976407   0.392899   0.022357
      390.0      195.0   0.819697   90.47847   0.874034   1.630908   0.776495   0.122304
      391.0      195.5   0.572487  91.515213   1.124652   2.090528   0.904145    0.36763
      392.0      196.0   0.829154  91.430489   0.536469   1.327727   0.764728   0.368024
      393.0      196.5   0.416449   91.66346   0.734043   1.688573   0.617157  -0.091919
      394.0      197.0   0.784498   91.28801   0.928535   1.604347   0.884859   0.142927
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000851.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
