#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       393.0       196.5  253.942947   87.884552    1.689891    14.63536    4.108444    1.069131
       394.0       197.0  252.961029   88.479057    1.930835   12.223866     3.44104    -0.15024
       395.0       197.5  252.695282   87.544052    1.424777   10.032402    8.013968    4.617491
       396.0       198.0         nan         nan         nan         nan         nan         nan
       397.0       198.5  252.609848     88.1101    2.945488   15.644427    7.339602   -0.068697
       398.0       199.0  251.468079   89.524498    2.456663   20.704538   11.209311    6.508865
       399.0       199.5  252.180954   89.239372    2.331501   10.243845    6.292871    1.501209
       400.0       200.0  252.810791   88.535172    2.451566    11.35014    6.414009   -1.580089
       401.0       200.5  251.766281   89.595734    2.269284    5.856723   14.229824    2.048175
       402.0       201.0  253.012909   89.645073     2.77194   11.630963    6.779532    2.477554
       403.0       201.5  252.168427   88.281845     1.93156   13.914185   11.912122    6.489654
       404.0       202.0   252.21196   89.179314    2.515531    6.059606   11.857989    0.827156
       405.0       202.5  252.278549   89.620148    3.947415   15.014977    9.156628   -0.659303
       406.0       203.0  252.427124   89.650711    5.901682    26.51301   16.407608    1.480196
       407.0       203.5   252.45015   88.789452    4.738213   14.646539   12.094858   -2.315977
       408.0       204.0  252.374924   88.912743    2.698628   13.339187    8.224157     0.94887
       409.0       204.5  252.122314   89.037025    4.895065   17.278757   11.784515    1.293558
       410.0       205.0  251.539871   89.795334    5.352517   13.182925   16.899479    1.989681
       411.0       205.5  252.693146   90.162437    5.986903   20.856659   14.364819    2.334575
       412.0       206.0  251.756195   89.952286    4.606626   10.869428   13.179884   -0.142988
       413.0       206.5  252.078308     89.5186    5.347452   19.734076   16.780127    2.082631
       414.0       207.0  252.313721   89.660049    5.949185   19.124395    14.50394    0.365419
       415.0       207.5  253.109528   88.913651    4.634679   12.674159    14.04385   -0.168268
       416.0       208.0  252.973694   89.810738    6.156569   19.727184   17.518391   -2.620895
       417.0       208.5  252.481766   89.056259     4.94653   16.072842   18.467943   -1.191336
       418.0       209.0  252.570953   89.158592    4.981021   17.253799   15.772445    2.678599
       419.0       209.5  252.519196   89.044067    6.420584   20.709566   19.100725    0.490381
       420.0       210.0  252.883774   89.393105    8.633215   31.179251   18.225725    1.579574
       421.0       210.5  252.568115   89.841095    5.620451   14.104493   19.430651   -1.950339
       422.0       211.0  253.442154   89.708961    7.243648    24.07135   27.344322    7.132749
       423.0       211.5  252.840714   89.463028    6.516367   26.521927   16.788965    0.557815
       424.0       212.0  252.255051   89.152817    6.763434   21.696552   16.478401    1.682416
       425.0       212.5  252.773819   88.773651    5.690901   22.807953   14.766877    1.278054
       426.0       213.0  253.219086    89.45652    7.790305   33.543304   18.411951   -5.013903
       427.0       213.5  254.199554    90.29187    7.621447   24.141249   21.128309   -2.332945
       428.0       214.0  253.662796   89.884384    5.239471   24.547373    12.63013    0.445371
       429.0       214.5  253.750351   89.969887     7.22414   25.423923   17.267313    1.440053
       430.0       215.0  254.031448   88.780327     7.96458   22.285017   18.192762    2.240021
       431.0       215.5  254.491196   88.749527     4.05654   14.665119   11.771199   -3.177122
       432.0       216.0   253.90065   89.183296    6.098011   22.217335   16.424238   -6.689579
       433.0       216.5  254.454651   88.866844    6.839972    24.08556   16.584368    1.726041
       434.0       217.0   253.54361   89.327866     6.80508   23.441874   18.077255    -0.65929
       435.0       217.5  252.806946   89.873184    8.238442   25.506317   16.653667    1.216342
       436.0       218.0  253.849716   88.831718     6.29701   17.598516   15.744553    1.558454
       437.0       218.5  253.661179   88.964149    4.806069   16.939459   14.171139      1.0599
       438.0       219.0  253.585205   89.839355    6.756302   29.482538   18.849604    1.862919
       439.0       219.5  253.467407   89.703072    5.320592   22.272238   18.348265    4.002294
       440.0       220.0  254.502945   88.453896     4.81249   20.719011   16.859413    -0.44448
       441.0       220.5  254.588089   88.237175    4.890503   13.469276   16.342163   -3.247518
       442.0       221.0  254.535385   88.538567    3.915121   10.306198   23.266565   -3.630528
       443.0       221.5  254.769318   88.514679    2.696065   14.736526    7.196986   -0.899626
       444.0       222.0  255.346664   89.064499    1.170475   10.159834    3.868998   -0.452183
       445.0       222.5  253.275528   88.154572    2.024745   11.961955    6.051444    2.953952
       446.0       223.0  255.313431   90.173088    1.285003   10.314087   33.743668    8.096545
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000878.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
