#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
      543.0      271.5   6.271322   55.57003   1.658467   5.494002   9.165545  -3.381087
      544.0      272.0    7.54714  54.716553    1.44682   3.634204   4.629913  -1.822577
      545.0      272.5   8.440513  55.371792   2.128585   4.302794   6.445677    -1.1145
      546.0      273.0   6.547586  55.114868   2.436619   5.371006    7.87841   0.376248
      547.0      273.5        nan        nan        nan        nan        nan        nan
      548.0      274.0   5.787292  54.282986   1.680283   5.942588   3.343973  -0.108785
      549.0      274.5   5.570169  54.925018   2.920862   9.208782  12.849672   1.174108
      550.0      275.0   6.687489  55.506241   2.181607   8.830438    4.39068   1.463181
      551.0      275.5   5.877367  53.958752   2.735975  15.605716    6.36124   3.657311
      552.0      276.0   5.390602  54.956665   1.324623   5.012667   3.176056  -0.314347
      553.0      276.5   7.153103  54.698738   2.515391  13.434851   7.628069   1.128361
      554.0      277.0   5.701164  53.899822   1.479905   3.367377   7.525515  -0.571032
      555.0      277.5    7.55263  53.703556   1.547773   4.987409     6.0326   0.948006
      556.0      278.0   5.145511  53.977173   2.687394   6.108919   8.411633   0.787601
      557.0      278.5   6.045634  55.233616   1.700147   7.264093   3.357808   1.041341
      558.0      279.0   5.379226  54.475735   2.150576   8.016458   4.772362   1.046913
      559.0      279.5        nan        nan        nan        nan        nan        nan
      560.0      280.0   7.064456  55.706768   1.715522   5.227417   6.710965   1.664141
      561.0      280.5   5.845726  53.284805   1.567662   6.414659   3.680021  -0.517209
      562.0      281.0   4.795039  54.463364   1.869024   9.260242   4.063008  -1.406421
      563.0      281.5   6.028537  53.764191   1.099761   3.672403   3.401016  -0.379889
      564.0      282.0   4.637339  54.780323   2.780235   5.775983   8.743272   0.911066
      565.0      282.5   4.908867   55.51989   3.271914  12.117847   5.599813   0.796741
      566.0      283.0   5.281801   56.26564   2.003219   8.116955   5.041789   2.307418
      567.0      283.5   5.515186  56.233555   1.649946   3.501196   5.334631   0.228004
      568.0      284.0   5.319217  55.449364   3.665454   7.994484  10.270414   1.571348
      569.0      284.5   4.189191  55.145988   2.361032   7.573063   5.045966   0.479863
      570.0      285.0   4.496575   53.84523    1.38729   6.306987   2.555744  -0.330224
      571.0      285.5   3.485208  52.395943   1.387267   2.370892   6.865456  -0.043517
      572.0      286.0   3.211591   53.56744   1.894361   3.735917   7.043094   1.029448
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_001446.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
