#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
      476.0      238.0  62.389355  55.811306   1.824388   6.164335   5.076156   0.005801
      477.0      238.5  63.949787  55.438751   1.809727   5.434753   6.821388   0.115791
      478.0      239.0  61.654209  54.877426   1.105208   4.953517   2.174392  -1.167524
      479.0      239.5        nan        nan        nan        nan        nan        nan
      480.0      240.0  62.259628  54.209381    1.84143   5.117779   8.687139  -0.839092
      481.0      240.5   61.78838  56.127663   1.349175   3.789855   3.909301   1.555731
      482.0      241.0  63.542973  55.988934    1.24078   1.864796    4.03816   0.392502
      483.0      241.5  62.297489  56.250843   1.873846   5.426195   5.022367   0.040352
      484.0      242.0  62.783981  55.822647   2.760742    7.26676  10.873414   1.620384
      485.0      242.5  62.372147  55.348454   1.959662   7.909756   3.553713   1.272947
      486.0      243.0  63.208687  55.441956   2.127244   7.744859   6.547689   2.561286
      487.0      243.5  64.222588  54.704754   2.418951   4.931092   8.797333   0.400005
      488.0      244.0  65.098099   54.03101   2.495329   7.473098   7.747313   -0.15127
      489.0      244.5  64.000481  55.828712   2.289287   6.708947   7.192199  -0.204405
      490.0      245.0  63.866367  55.760555    3.43133   8.750841  12.055545   0.484893
      491.0      245.5  62.357765  54.947533   2.858209   7.578107   7.363817   0.628096
      492.0      246.0  63.309799  54.722195    2.22676   4.859803   7.267636  -1.128159
      493.0      246.5  63.486969  55.256763   2.019635   5.515284   8.820317  -0.943424
      494.0      247.0  63.248528  56.551849   2.455172   5.748983   6.049547  -0.659386
      495.0      247.5  63.413231  56.354061   2.370446    8.23026   6.052078   1.811529
      496.0      248.0  63.363777  54.266251   4.068453  10.898743   8.667598    1.89692
      497.0      248.5  63.054958  54.530434   3.063936   8.009695   8.618838  -1.411068
      498.0      249.0  64.581741  54.777126   3.263846  11.547012   9.363543   2.813455
      499.0      249.5  62.490059   55.68129     4.8308  14.047346  12.449121  -1.423807
      500.0      250.0  62.792046   54.39875    3.31387   9.270761   7.696748   0.507377
      501.0      250.5  62.281307  54.826965   2.837626   5.110257   9.883337   -0.63796
      502.0      251.0   61.04089  54.736725   3.467193   6.795403  16.502462  -1.491739
