#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       428.0       214.0  503.790985    92.14286    1.044987    1.950407    2.543225    0.651001
       429.0       214.5  504.612366   91.633339    1.102358    2.253082    3.280033    0.546829
       430.0       215.0         nan         nan         nan         nan         nan         nan
       431.0       215.5  504.109924    92.31147    1.569015      3.2428    3.213391   -0.159361
       432.0       216.0  503.911041   91.629829    1.290037    2.546737    4.371629    0.017807
       433.0       216.5  503.876007   89.217552    2.207547    7.905567    6.162975    -0.99785
       434.0       217.0  502.855682    92.57653    2.273492    3.581169   10.133897    0.472717
       435.0       217.5  503.931763   91.114235     1.59556    5.625827    2.541069   -0.048793
       436.0       218.0  504.043152   90.982498     2.35307    5.730218    4.507178    0.903308
       437.0       218.5  504.157867   90.934753    1.731587    6.123343    2.922164   -0.128125
       438.0       219.0   503.59079   90.216331    1.237549    3.414791    2.978113    0.669066
       439.0       219.5  502.989624   90.468353    1.427704    3.671844    4.403284   -0.798863
       440.0       220.0  504.184265   90.297363    2.507882    6.714191     5.06611    0.616543
       441.0       220.5  505.244629   90.573807    1.982751    5.100575     4.90572   -0.365254
       442.0       221.0  505.049194   90.564293    2.944266    9.380956    6.614269    0.619829
       443.0       221.5  504.494629   90.890106    3.711241    7.612364   10.796773    0.557275
       444.0       222.0  504.938995   90.436104    2.187683    7.655736    5.548178   -2.518675
       445.0       222.5  505.098022   90.031021    3.454486   10.619717     8.41862     2.06756
       446.0       223.0  504.652771   90.475929    5.831674   17.761063    11.53435     1.78783
       447.0       223.5  503.879364   91.283257    5.926733   19.298876   11.806351   -0.719857
       448.0       224.0   504.57785   91.286781    5.243453   15.533602   11.495444   -1.406848
       449.0       224.5  504.897308   90.846725    3.566948   11.464459    7.841563    1.099757
       450.0       225.0  505.220886     91.2248    5.114927   16.287506   10.003943   -0.999511
       451.0       225.5   504.86908    91.58255     7.89112   21.541584     16.6196    2.502419
       452.0       226.0  505.079559   91.616234    4.527145   11.862053   10.220687   -0.802948
       453.0       226.5   504.51239   91.724861     6.71829   15.752977   16.955038    3.382368
       454.0       227.0  505.025726   91.785912    6.543293   17.018873   11.511212    0.486288
       455.0       227.5  505.431244   91.908966    5.128441   12.684699    10.62554    0.846116
       456.0       228.0  505.705475   92.067863    5.157241   13.422521    9.219031   -0.322825
       457.0       228.5  505.178741   91.778091    6.611916   16.854691   13.697899   -1.869465
       458.0       229.0  504.867279   91.785904     6.93988   18.161253    15.98665    0.369579
       459.0       229.5  505.309235   91.970215    8.504642   22.391569   16.026287    1.447954
       460.0       230.0  505.693665   92.119392    7.978679   23.757635   13.284019   -0.342871
       461.0       230.5  505.547607   92.183029    6.804231   17.866716   13.117279    0.006126
       462.0       231.0  506.254395   91.433731    7.680727    19.94533   15.001022    2.452656
       463.0       231.5  505.307831   92.209084    6.455595   20.040388   11.648777    0.178307
       464.0       232.0  505.621399   92.582443    6.387373   14.975143   11.896373    0.267792
       465.0       232.5  505.589996     92.1409    7.352775   20.593092   13.205769   -0.274691
       466.0       233.0  505.756866   91.949448    5.023379   12.324395    8.038225   -0.273857
       467.0       233.5  506.006653   91.739861    6.896253   18.861639    9.682889    0.040488
       468.0       234.0  505.708984   91.832176    6.289013   16.077785   10.483612     0.28244
       469.0       234.5  505.471008   92.432884    7.103765   19.466564    14.69372    0.685369
       470.0       235.0  505.693909   91.922043    8.389506   21.542065   14.592122   -1.092154
       471.0       235.5  505.736328   92.418045    5.364571   15.079988    9.775284    1.123699
       472.0       236.0  505.715485   91.952461    5.739644   15.465611    9.495724   -0.985353
       473.0       236.5  505.790588   91.829094    7.153446   17.975149   11.670112    0.111143
       474.0       237.0   506.07843   92.032707    6.861066   17.634041    9.237433   -0.489191
       475.0       237.5  506.004669   92.274559    5.969026   15.307291    8.058076   -0.383985
       476.0       238.0  505.804382   92.300125    6.574394   15.968018   10.590067   -0.308194
       477.0       238.5  505.815826   92.724075    7.865876   22.118145   12.014461   -0.188434
       478.0       239.0  506.126587    92.88253    4.973562   12.355987    6.328675    -0.75913
       479.0       239.5  506.150146   92.853645    4.902084   15.191396     5.98701    -0.30294
       480.0       240.0   505.14209   92.634148    5.492133   10.755488   13.052801    0.074609
       481.0       240.5         nan         nan         nan         nan         nan         nan
       482.0       241.0  495.981903   94.686623    5.791317   16.211857   11.917826    0.446951
       483.0       241.5  499.100372   95.056549    1.364658    2.389992    2.236472    0.490747
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000928.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
