#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
      413.0      206.5   9.501381  51.130562   1.873044   6.063077   8.902657   0.130321
      414.0      207.0  13.703676    49.8871   1.452981   4.164029   4.857193  -0.718196
      415.0      207.5        nan        nan        nan        nan        nan        nan
      416.0      208.0  11.806766  51.064713   2.706464   6.775818   6.660826  -0.006235
      417.0      208.5  11.540138  50.959839   1.698372   6.571259   3.382853  -0.439473
      418.0      209.0  11.305024  49.780548   2.460551   9.855071   7.734531   1.916161
      419.0      209.5  11.728557  51.636036   2.556844   6.321574   8.777221  -0.353664
      420.0      210.0  11.766277  52.622051   2.247244   8.860372   8.363655   0.615827
      421.0      210.5  12.425896  51.712879   2.097065   7.424401   6.174676   -0.35715
      422.0      211.0   12.12624  51.056931   1.425384   2.952852    3.55097   -0.11459
      423.0      211.5  12.538999  52.657314   2.077967    6.32741   7.340157   3.481067
      424.0      212.0   13.49709  51.258472   1.300366    3.43213   5.329151   1.734488
      425.0      212.5   12.22667  50.431984    3.54777  14.261493   8.643848   1.035899
      426.0      213.0  11.955306  50.461044   1.724813   7.751857   3.421497  -0.840838
      427.0      213.5  13.196106   50.92226   2.221555   5.703786   8.976956   1.267783
      428.0      214.0   13.21578  51.167175    2.46394   8.307856    6.27004   1.214833
      429.0      214.5  12.733723  51.120064   2.861619  11.228736   6.204311  -0.700045
      430.0      215.0  12.399762  51.712185   3.716146  15.649247   7.280665  -2.463205
      431.0      215.5  12.136051  50.643421   3.162812   6.370181  11.137227  -2.231517
      432.0      216.0  13.156142   50.62698   2.926464  15.107237   6.349097  -0.671498
      433.0      216.5  13.017068  50.682327   2.624437    8.84817   6.533375   1.750898
      434.0      217.0  11.253346  49.979637    2.81021   8.464297  13.064066   1.971422
      435.0      217.5  12.976656  52.057316   3.249099  18.562487   6.607978   2.627633
      436.0      218.0  12.326177   50.86689   3.710508  15.308061   9.585125   2.560973
      437.0      218.5  11.544876  50.871838   2.969959  10.027074   9.349625  -2.164369
      438.0      219.0  12.984279   51.40543   2.665981   7.007393  13.022896  -2.036613
      439.0      219.5  13.148776  51.186577   2.789269  10.139311   5.936103  -1.879573
      440.0      220.0  12.848467  50.250656   3.283355   11.94929    6.96504   2.177893
      441.0      220.5  12.444105   50.42511   3.496135  10.917148  10.813016  -0.425784
      442.0      221.0  12.770419  50.886295    3.54883   13.20654  10.482072    2.47295
      443.0      221.5  12.796886  50.468113   3.064842  10.807849   8.787049   0.111954
      444.0      222.0  12.085832   51.74934   2.717245   10.73232   5.022953  -0.554561
      445.0      222.5  13.515166  49.588463   3.833237  21.635845   9.917422    0.16391
      446.0      223.0  12.381308  51.075264    4.35722  12.251968   10.55964   1.670005
      447.0      223.5  12.392017  50.310284   3.076156   5.583875  11.243073  -1.168663
      448.0      224.0  13.533626  52.434681    2.33082   5.673949   8.364052  -0.696159
      449.0      224.5  10.924956  50.767307   3.123903   7.482883  11.499287   1.400322
      450.0      225.0  16.583248  50.898281   3.015709  14.077793   8.328995   3.908588
      451.0      225.5  15.083899  50.734539   4.002838  12.214864   9.424095  -1.730009
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000902.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
