#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
       61.0       30.5  45.389053  97.061516   1.231707   5.522807   2.259694   1.432645
       62.0       31.0        nan        nan        nan        nan        nan        nan
       63.0       31.5  46.286263  98.414177   1.376873     3.8861   3.704663  -0.049861
       64.0       32.0        nan        nan        nan        nan        nan        nan
       65.0       32.5  46.687889   99.23597   1.385766   3.228826    4.70035  -0.865121
       66.0       33.0  46.583675  99.594383   2.193854    6.13829   5.405057   0.491877
       67.0       33.5        nan        nan        nan        nan        nan        nan
       68.0       34.0  47.190086  98.364418   2.589817   5.974034   6.914768   0.858345
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000163.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
