#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
         4.0         2.0  509.614777   35.294746      1.2008    2.085672     2.03779    0.487616
         5.0         2.5  510.183472    35.80479    0.675736    1.341804    0.546571    0.158273
         6.0         3.0   509.74173   34.894844    1.270187    2.265036    1.727054   -0.489248
         7.0         3.5   510.15918   34.979065    0.565439    0.725531    0.488272    0.042825
         8.0         4.0         nan         nan         nan         nan         nan         nan
         9.0         4.5  509.827942   35.451077    1.221497    2.269572    1.385709   -0.188738
        10.0         5.0  510.091339   36.342743    1.048699    1.933516    0.968857   -0.178558
        11.0         5.5  509.431183   35.421406    2.259117    4.501816    4.406825    -0.48348
        12.0         6.0  509.739014   35.765388    1.276153    2.462931    1.902629    0.666182
        13.0         6.5  509.320129    35.92355    2.366046    3.711167    4.709761    0.783424
        14.0         7.0  509.867096   36.208187    1.742584    2.991632     2.00234    0.179827
        15.0         7.5  509.059662   36.607452    1.295807    2.757806    2.856187    0.660018
        16.0         8.0  509.582794   37.030174    1.455469    2.478973    2.831892   -0.665334
        17.0         8.5  510.091522   35.895905    1.399031    2.086553    1.298926    0.070062
        18.0         9.0  509.643158   36.201473    2.406047    5.171412     3.35972    0.242599
        19.0         9.5  509.578094   36.545212    2.554199    4.929917    4.505466    0.496542
        20.0        10.0  509.678345   36.433681    2.185184    4.306705     3.28998   -0.859599
        21.0        10.5   505.49408   36.073666    3.984176   11.706587    8.699641    1.026967
        22.0        11.0  505.801453   36.618469    2.432455      5.5822    7.500969    0.511903
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000049.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
