#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       340.0       170.0  327.547333   48.172173    1.757687    3.238753    5.363112   -1.229519
       341.0       170.5  328.171967   47.690926    1.537926    3.126871    2.281057    0.228439
       342.0       171.0  329.271454   47.712276    2.642043    5.200301    4.714441   -0.173091
       343.0       171.5  326.936951   46.132202    4.366604   11.555579    7.371046   -1.411024
       344.0       172.0  328.297333    47.43322    2.860477    9.488318    5.674169    0.640768
       345.0       172.5  328.429962   47.366428    4.137325     9.46719    9.897549   -2.152679
       346.0       173.0  328.022064   47.676785     3.35874   10.840749    5.701334    1.067203
       347.0       173.5  326.494293   46.520664    4.995746   14.180843   12.584392   -2.498098
       348.0       174.0  324.982422   45.597237    4.346821   25.807705   14.038337    9.765565
       349.0       174.5         nan         nan         nan         nan         nan         nan
       350.0       175.0  324.472534   44.400124    5.099995   39.365116   16.661303     14.5652
       351.0       175.5         nan         nan         nan         nan         nan         nan
       352.0       176.0  326.049622   47.072578    3.984633   13.874185    7.635206    0.463421
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000762.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
