#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       161.0        80.5  397.304199   16.992136    1.480329     4.65052    2.476103    0.323229
       162.0        81.0  398.625916   15.015974    1.612228     6.38819    2.782796   -0.841659
       163.0        81.5  399.082214   15.166733    1.148304    2.750215    2.694483   -0.005184
       164.0        82.0  401.236023   14.426963    1.485327    2.945204    8.995033   -1.023594
       165.0        82.5  399.101776   15.423844    1.259706    3.588315    3.702221   -1.177373
       166.0        83.0         nan         nan         nan         nan         nan         nan
       167.0        83.5  397.108978   15.437921    1.013266    3.476118    1.792715    0.081096
       168.0        84.0  395.510651   17.245344    1.690013     4.39241    3.889205    -0.32131
       169.0        84.5         nan         nan         nan         nan         nan         nan
       170.0        85.0  402.501251   15.752222    1.394281    2.366395      7.3983    0.257872
       171.0        85.5  397.669312   16.164858    1.096258    1.809658    3.047122   -0.157009
       172.0        86.0  397.732941   13.806846    1.014717     2.55017    1.932472   -0.021106
       173.0        86.5  398.518646   15.570015    1.716074    4.646619    3.585551    0.384105
       174.0        87.0         nan         nan         nan         nan         nan         nan
       175.0        87.5  393.406921   16.561119    1.447077    3.017048    8.306934     1.47184
       176.0        88.0  397.507233   16.874382    1.752155    4.923106     3.67049    0.697535
       177.0        88.5  400.500641   16.266092    2.094514    4.964912    6.470209    0.530591
       178.0        89.0  398.387085   16.480743    1.763836    5.039432    4.749094    1.026235
       179.0        89.5  398.246277   15.596955    2.240075    6.423172    7.335085   -1.251746
       180.0        90.0         nan         nan         nan         nan         nan         nan
       181.0        90.5    398.4505   15.038118    1.314474    3.111078    2.858311   -0.269287
       182.0        91.0  398.126556   16.697136    1.888785    6.040836    4.660415   -0.551278
       183.0        91.5  402.253387   14.243147    1.128651    1.795106    4.961285    0.114238
       184.0        92.0  399.479218   15.504772    1.715069    3.642284    4.417113   -0.766718
       185.0        92.5  400.245117   15.796575    1.202449    3.995586    2.738752   -0.697996
       186.0        93.0  399.885925   15.934901    2.163056    6.667708     3.77376    0.208814
       187.0        93.5  399.143555     16.0345    1.545816    8.100945    4.415008   -2.637785
       188.0        94.0  400.033142    15.49618    1.154748    2.287472    4.912007    1.211428
       189.0        94.5  397.974182   17.230076    1.954633     6.90513    3.909126    0.754904
       190.0        95.0  399.988098   15.824862    2.383863   10.755892     4.56878   -1.699007
       191.0        95.5  399.056641   14.937306    1.421107    2.776283    7.122178    1.934365
       192.0        96.0   400.65152   15.733534    1.399157    2.540351    3.372574    0.119927
       193.0        96.5  399.735596   15.481752    1.458087      2.9565    6.537967   -1.453766
       194.0        97.0  398.302277   16.801298    1.939566    6.691156    5.165954   -0.511294
       195.0        97.5  392.435303    17.07695    1.831389    5.055267    6.556985    -0.09462
       196.0        98.0  397.432373    16.59379    1.687545    5.442653    5.314216   -2.905105
       197.0        98.5  397.010315   15.090575    2.021765    4.544911     5.90341   -1.506782
       198.0        99.0  395.255157   15.767647    1.374457    3.090729    6.944935    1.658697
       199.0        99.5  396.984375   16.072172    1.488485    3.493033    6.037507     1.43807
       200.0       100.0  396.430939   15.729309     2.24202    4.644969    7.277684   -0.066843
       201.0       100.5         nan         nan         nan         nan         nan         nan
       202.0       101.0  394.017303   17.649782    1.383377    4.032901    4.595684   -0.853172
       203.0       101.5  397.885742   16.853584    1.985353    4.579749    8.215089   -1.707306
       204.0       102.0  398.691498   16.564081    1.810292    5.136098    9.482066   -2.114991
       205.0       102.5  398.009766   14.148737     2.51635    5.984741   13.167608   -1.846065
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000301.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
