#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
       47.0       23.5   1.511324  65.444603   1.061206   3.705229   1.415114  -0.060317
       48.0       24.0   1.972108  65.137398   2.001354   5.452287    2.66143   0.025936
       49.0       24.5   2.925688  65.878616   2.092129   8.113213   2.861434   0.887271
       50.0       25.0        nan        nan        nan        nan        nan        nan
       51.0       25.5   1.906937   64.47303   1.573734   5.001113   2.242329   0.075456
       52.0       26.0        nan        nan        nan        nan        nan        nan
       53.0       26.5   2.750823  65.414276   2.269989  11.769726   2.840658   0.898024
       54.0       27.0   1.654597   64.59758   2.444611   8.767033   2.914381   1.039426
       55.0       27.5   1.702801  64.815491   2.800598  10.119163   3.470326   0.005905
       56.0       28.0   2.734611  63.978451   1.140071   4.027105   1.923257  -0.147224
       57.0       28.5        nan        nan        nan        nan        nan        nan
       58.0       29.0   2.581542  64.469727   1.477365   4.161943   2.551906   0.958925
       59.0       29.5        nan        nan        nan        nan        nan        nan
       60.0       30.0   1.653853  65.414169   1.106472   3.052051   1.406346  -0.044603
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000152.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
